resident_id,apartment_id,resident_name,gender,age,occupation,phone,email,move_in_date,resident_type,dataset_version
RES-00919,T02-F19-U03,Karthik Iyer,Male,44,Consultant,9294977260.0,karthik.iyer919@gmail.com,2025-03-18,Owner,v1.0.0
RES-00920,T02-F19-U03,Priya Reddy,Other,62,Doctor,9451608619.0,priya.reddy920@gmail.com,2016-07-31,Owner,v1.0.0
RES-00921,T02-F19-U03,Deepa Iyer,Male,56,Teacher,9555571081.0,deepa.iyer921@gmail.com,2023-04-21,Tenant,v1.0.0
RES-00922,T02-F19-U03,Vikram Nair,Male,35,Lawyer,9232188463.0,vikram.nair922@gmail.com,2016-12-27,Owner,v1.0.0
RES-00923,T02-F19-U03,Aarav Khan,Other,44,Architect,9152843440.0,aarav.khan923@gmail.com,2021-05-01,Tenant,v1.0.0
RES-00924,T02-F19-U04,Amit Das,Male,44,Architect,9733740880.0,amit.das924@gmail.com,2017-03-17,Owner,v1.0.0
RES-00925,T02-F19-U04,Rahul Reddy,Other,84,Doctor,9274894283.0,rahul.reddy925@gmail.com,2017-11-09,Owner,v1.0.0
RES-00926,T02-F19-U04,Ananya Khan,Other,63,Banker,9545740154.0,ananya.khan926@gmail.com,2024-03-14,Owner,v1.0.0
RES-00927,T02-F19-U04,Rahul Rao,Female,79,Consultant,9646250322.0,rahul.rao927@gmail.com,2025-02-01,Owner,v1.0.0
RES-00928,T02-F19-U06,Amit Sharma,Male,66,Architect,9529827812.0,amit.sharma928@gmail.com,2015-07-24,Owner,v1.0.0
RES-00929,T02-F19-U06,Lakshmi Nair,Female,26,Architect,9800081643.0,lakshmi.nair929@gmail.com,2022-12-21,Owner,v1.0.0
RES-00930,T02-F19-U06,Rahul Das,Female,20,Consultant,9883433291.0,rahul.das930@gmail.com,2019-01-31,Owner,v1.0.0
RES-00931,T02-F19-U06,,Male,40,Homemaker,9109957827.0,priya.reddy931@gmail.com,2024-11-27,Tenant,v1.0.0
RES-00932,T02-F19-U06,Karthik Khan,Male,25,Homemaker,9961549262.0,karthik.khan932@gmail.com,2023-12-28,Owner,v1.0.0
RES-00933,T02-F19-U07,Meera Nair,Other,71,Teacher,9550154608.0,meera.nair933@gmail.com,2024-05-29,Owner,v1.0.0
RES-00934,T02-F19-U07,Karthik Reddy,Female,32,Teacher,9132190917.0,invalid@email.com,2020-10-06,Owner,v1.0.0
RES-00935,T02-F19-U07,Meera Das,Other,65,Consultant,9767774608.0,meera.das935@gmail.com,2022-09-28,Owner,v1.0.0
RES-00936,T02-F19-U07,Aarav Nair,Male,78,Software Engineer,9889147448.0,invalid@email.com,2016-07-25,Owner,v1.0.0
RES-00937,T02-F19-U07,Isha Sharma,Other,66,Homemaker,9875802859.0,isha.sharma937@gmail.com,2020-06-14,Owner,v1.0.0
RES-00938,T02-F19-U07,Sneha Patel,Male,62,Business Owner,9198917281.0,sneha.patel938@gmail.com,2021-08-20,Owner,v1.0.0
RES-00939,T02-F19-U08,Rahul Patel,Female,77,Architect,9676306442.0,rahul.patel939@gmail.com,2021-05-28,Owner,v1.0.0
RES-00940,T02-F19-U08,Aarav Gupta,Female,78,Consultant,9237652208.0,aarav.gupta940@gmail.com,2022-09-21,Owner,v1.0.0
RES-00941,T02-F19-U08,Ananya Khan,Female,43,Teacher,9335483530.0,ananya.khan941@gmail.com,2020-07-27,Tenant,v1.0.0
RES-00942,T02-F19-U08,Karthik Iyer,Other,28,Doctor,,karthik.iyer942@gmail.com,2021-10-24,Owner,v1.0.0
RES-00943,T02-F19-U08,Ananya Iyer,Male,50,Teacher,9883864035.0,ananya.iyer943@gmail.com,2018-12-13,Tenant,v1.0.0
RES-00944,T02-F19-U08,Suresh Khan,Other,84,Retired,9719728459.0,suresh.khan944@gmail.com,2016-06-07,Tenant,v1.0.0
RES-00945,T02-F20-U01,Arjun Reddy,Female,72,Banker,9809960056.0,arjun.reddy945@gmail.com,2024-09-18,Owner,v1.0.0
RES-00946,T02-F20-U01,Rohan Sharma,Male,41,Software Engineer,9253496188.0,invalid@email.com,2019-03-24,Owner,v1.0.0
RES-00947,T02-F20-U01,Deepa Reddy,Female,59,Software Engineer,9714273453.0,deepa.reddy947@gmail.com,2020-12-13,Owner,v1.0.0
RES-00948,T02-F20-U01,Lakshmi Iyer,Other,69,Lawyer,9330678603.0,lakshmi.iyer948@gmail.com,2021-04-05,Tenant,v1.0.0
RES-00949,T02-F20-U02,Arjun Rao,Female,33,Consultant,9803795357.0,arjun.rao949@gmail.com,2017-09-22,Owner,v1.0.0
RES-00950,T02-F20-U02,Suresh Reddy,Female,61,Lawyer,9928937053.0,suresh.reddy950@gmail.com,2020-03-09,Tenant,v1.0.0
RES-00951,T02-F20-U02,Ananya Nair,Other,51,Doctor,9939617000.0,ananya.nair951@gmail.com,2022-03-31,Tenant,v1.0.0
RES-00952,T02-F20-U02,Aarav Rao,Male,30,Business Owner,9591165414.0,aarav.rao952@gmail.com,2017-01-13,Tenant,v1.0.0
RES-00953,T02-F20-U03,Ananya Patel,Other,55,Teacher,9473258690.0,ananya.patel953@gmail.com,2022-11-25,Owner,v1.0.0
RES-00954,T02-F20-U03,Isha Rao,Male,82,Teacher,9526874753.0,isha.rao954@gmail.com,2017-02-23,Tenant,v1.0.0
RES-00955,T02-F20-U04,Vikram Reddy,Other,46,Software Engineer,9313327931.0,vikram.reddy955@gmail.com,2018-02-12,Owner,v1.0.0
RES-00956,T02-F20-U04,Karthik Menon,Other,85,Software Engineer,9959272620.0,karthik.menon956@gmail.com,2020-05-13,Tenant,v1.0.0
RES-00957,T02-F20-U04,Deepa Rao,Male,65,Teacher,9207522432.0,deepa.rao957@gmail.com,2018-09-18,Tenant,v1.0.0
RES-00958,T02-F20-U04,Deepa Reddy,Other,72,Business Owner,9398952685.0,deepa.reddy958@gmail.com,2025-10-17,Owner,v1.0.0
RES-00959,T02-F20-U04,Meera Das,Other,71,Lawyer,9602515629.0,meera.das959@gmail.com,2022-09-25,Tenant,v1.0.0
RES-00960,T02-F20-U05,Karthik Gupta,Male,27,Consultant,9860575419.0,karthik.gupta960@gmail.com,2020-02-10,Owner,v1.0.0
RES-00961,T02-F20-U05,Vikram Menon,Other,26,Software Engineer,9910857149.0,vikram.menon961@gmail.com,2021-09-28,Tenant,v1.0.0
RES-00962,T02-F20-U07,Karthik Reddy,Female,38,Business Owner,9520088892.0,karthik.reddy962@gmail.com,2017-07-11,Owner,v1.0.0
RES-00963,T02-F20-U07,Isha Das,Other,42,Business Owner,9995853974.0,isha.das963@gmail.com,2022-05-31,Owner,v1.0.0
RES-00964,T02-F20-U07,Deepa Gupta,Male,69,Doctor,9879513975.0,deepa.gupta964@gmail.com,2018-01-18,Owner,v1.0.0
RES-00965,T02-F20-U07,Vikram Khan,Male,53,Banker,9111563162.0,vikram.khan965@gmail.com,2019-03-15,Owner,v1.0.0
RES-00966,T02-F20-U07,,Male,78,,9809122115.0,meera.rao966@gmail.com,2021-06-05,Owner,v1.0.0
RES-00967,T02-F20-U07,Ananya Rao,Other,76,Teacher,9175594355.0,ananya.rao967@gmail.com,2016-06-21,Tenant,v1.0.0
RES-00968,T02-F20-U08,Suresh Gupta,Male,66,Consultant,9221158422.0,suresh.gupta968@gmail.com,2019-04-25,Owner,v1.0.0
RES-00969,T02-F20-U08,Isha Menon,Male,80,Consultant,9341198293.0,isha.menon969@gmail.com,2020-06-24,Tenant,v1.0.0
RES-00970,T02-F20-U08,Rahul Menon,Other,64,Business Owner,9813942334.0,rahul.menon970@gmail.com,2020-10-18,Owner,v1.0.0
RES-00971,T03-F01-U01,Isha Das,Male,31,Consultant,9877445311.0,isha.das971@gmail.com,2018-02-16,Owner,v1.0.0
RES-00972,T03-F01-U01,Arjun Rao,Female,71,,9997966258.0,arjun.rao972@gmail.com,2023-07-11,Tenant,v1.0.0
RES-00973,T03-F01-U03,Lakshmi Patel,Male,30,Lawyer,9360644618.0,lakshmi.patel973@gmail.com,2019-10-10,Owner,v1.0.0
RES-00974,T03-F01-U05,Neha Iyer,Other,73,Sales Manager,9385351360.0,neha.iyer974@gmail.com,2025-03-06,Owner,v1.0.0
RES-00975,T03-F01-U07,Neha Rao,Other,90,Architect,9751361677.0,neha.rao975@gmail.com,2020-07-10,Owner,v1.0.0
RES-00976,T03-F02-U01,Rohan Sharma,Other,31,Homemaker,9952121478.0,rohan.sharma976@gmail.com,2019-02-19,Owner,v1.0.0
RES-00977,T03-F02-U01,Ananya Patel,Male,64,Homemaker,9822208839.0,ananya.patel977@gmail.com,2018-05-22,Owner,v1.0.0
RES-00978,T03-F02-U01,Rohan Sharma,Female,74,,9715624421.0,rohan.sharma978@gmail.com,2016-08-29,Tenant,v1.0.0
RES-00979,T03-F02-U01,Rohan Das,Other,21,Business Owner,9708736452.0,rohan.das979@gmail.com,2024-04-25,Owner,v1.0.0
RES-00980,T03-F02-U02,Aarav Nair,Male,55,Architect,9961028466.0,invalid@email.com,2026-01-09,Owner,v1.0.0
RES-00981,T03-F02-U02,Arjun Nair,Other,62,Banker,9367040757.0,arjun.nair981@gmail.com,2023-03-29,Tenant,v1.0.0
RES-00982,T03-F02-U02,Priya Nair,Female,51,Teacher,9324821156.0,priya.nair982@gmail.com,2020-01-30,Tenant,v1.0.0
RES-00983,T03-F02-U02,Rohan Nair,Male,81,Doctor,9458375577.0,rohan.nair983@gmail.com,2022-05-26,Tenant,v1.0.0
RES-00984,T03-F02-U02,Suresh Gupta,Male,29,Sales Manager,9536009263.0,suresh.gupta984@gmail.com,2022-11-01,Owner,v1.0.0
RES-00985,T03-F02-U02,Sneha Das,,51,Lawyer,9476447338.0,sneha.das985@gmail.com,2022-07-25,Tenant,v1.0.0
RES-00986,T03-F02-U03,Amit Nair,Male,39,Banker,9117101842.0,amit.nair986@gmail.com,2025-02-03,Owner,v1.0.0
RES-00987,T03-F02-U04,Vikram Menon,Female,82,Sales Manager,9701816496.0,vikram.menon987@gmail.com,2023-01-08,Owner,v1.0.0
RES-00988,T03-F02-U04,Rohan Menon,Other,27,Business Owner,9200248486.0,rohan.menon988@gmail.com,2025-04-30,Owner,v1.0.0
RES-00989,T03-F02-U04,Arjun Reddy,Other,61,Retired,9479889481.0,arjun.reddy989@gmail.com,2021-11-22,Tenant,v1.0.0
RES-00990,T03-F02-U04,,Other,55,Homemaker,9712147489.0,rohan.patel990@gmail.com,2025-06-03,Owner,v1.0.0
RES-00991,T03-F02-U04,Deepa Khan,Male,49,Retired,9266442667.0,deepa.khan991@gmail.com,2018-11-09,Tenant,v1.0.0
RES-00992,T03-F02-U04,Aarav Khan,Male,46,Business Owner,9342485962.0,aarav.khan992@gmail.com,2021-05-28,Tenant,v1.0.0
RES-00993,T03-F02-U05,,Male,55,Business Owner,9122305856.0,vikram.reddy993@gmail.com,2016-09-22,Owner,v1.0.0
RES-00994,T03-F02-U05,,Other,88,Homemaker,9306415172.0,amit.das994@gmail.com,2021-09-20,Tenant,v1.0.0
RES-00995,T03-F02-U07,Sneha Rao,Other,69,Sales Manager,9717892099.0,sneha.rao995@gmail.com,2016-05-18,Owner,v1.0.0
RES-00996,T03-F02-U07,Arjun Nair,Female,73,Banker,9491394490.0,arjun.nair996@gmail.com,2016-04-01,Tenant,v1.0.0
RES-00997,T03-F02-U07,Suresh Rao,,27,Teacher,9445382534.0,suresh.rao997@gmail.com,2016-09-12,Owner,v1.0.0
RES-00998,T03-F02-U07,Karthik Patel,Other,78,Retired,,karthik.patel998@gmail.com,2025-03-02,Owner,v1.0.0
RES-00999,T03-F02-U07,Lakshmi Rao,Male,77,Consultant,9716606071.0,lakshmi.rao999@gmail.com,2016-12-17,Owner,v1.0.0
RES-01000,T03-F02-U08,Priya Khan,Other,74,,9734648986.0,priya.khan1000@gmail.com,2021-06-14,Owner,v1.0.0
RES-01001,T03-F02-U08,,Other,75,Retired,9798230228.0,sneha.sharma1001@gmail.com,2025-09-12,Owner,v1.0.0
RES-01002,T03-F02-U08,Neha Reddy,Male,63,Doctor,9871879492.0,neha.reddy1002@gmail.com,2023-04-01,Tenant,v1.0.0
RES-01003,T03-F02-U08,Aarav Menon,Female,73,Teacher,9525465922.0,aarav.menon1003@gmail.com,2023-12-06,Tenant,v1.0.0
RES-01004,T03-F03-U01,Amit Gupta,Other,56,Banker,9349714065.0,amit.gupta1004@gmail.com,2019-12-14,Owner,v1.0.0
RES-01005,T03-F03-U01,Karthik Rao,Other,58,Software Engineer,9754547044.0,karthik.rao1005@gmail.com,2025-10-01,Tenant,v1.0.0
RES-01006,T03-F03-U01,Ananya Patel,Other,26,Retired,9544219274.0,ananya.patel1006@gmail.com,2018-02-25,Tenant,v1.0.0
RES-01007,T03-F03-U01,Vikram Iyer,Other,40,Teacher,9131662023.0,vikram.iyer1007@gmail.com,2019-01-23,Owner,v1.0.0
RES-01008,T03-F03-U03,Neha Patel,Female,29,Doctor,9533314189.0,neha.patel1008@gmail.com,2019-11-27,Owner,v1.0.0
RES-01009,T03-F03-U04,Rohan Das,Female,78,Teacher,9468610566.0,rohan.das1009@gmail.com,2024-04-16,Owner,v1.0.0
RES-01010,T03-F03-U04,Meera Nair,Male,73,Consultant,9636529272.0,meera.nair1010@gmail.com,2025-04-29,Owner,v1.0.0
RES-01011,T03-F03-U04,Arjun Das,Male,47,Banker,9794952841.0,arjun.das1011@gmail.com,2019-03-31,Owner,v1.0.0
RES-01012,T03-F03-U05,Rahul Nair,Female,30,Retired,9376776096.0,rahul.nair1012@gmail.com,2026-02-11,Owner,v1.0.0
RES-01013,T03-F03-U05,Priya Nair,Male,39,Software Engineer,9668139316.0,priya.nair1013@gmail.com,2026-03-15,Owner,v1.0.0
RES-01014,T03-F03-U05,Suresh Das,Female,21,Homemaker,9704908241.0,suresh.das1014@gmail.com,2022-02-20,Owner,v1.0.0
RES-01015,T03-F03-U06,Rahul Reddy,Male,81,Teacher,9674681649.0,rahul.reddy1015@gmail.com,2023-11-23,Owner,v1.0.0
RES-01016,T03-F03-U06,Ananya Reddy,Other,65,Homemaker,9289975300.0,ananya.reddy1016@gmail.com,2016-05-06,Tenant,v1.0.0
RES-01017,T03-F03-U06,Sneha Rao,Male,74,Software Engineer,9767956122.0,sneha.rao1017@gmail.com,2025-11-28,Tenant,v1.0.0
RES-01018,T03-F03-U06,Meera Gupta,Male,62,Sales Manager,9293721017.0,meera.gupta1018@gmail.com,2019-09-22,Owner,v1.0.0
RES-01019,T03-F03-U06,Ananya Khan,Male,37,Homemaker,9462276937.0,ananya.khan1019@gmail.com,2015-10-29,Owner,v1.0.0
RES-01020,T03-F03-U07,Amit Rao,Female,75,Doctor,9818016609.0,amit.rao1020@gmail.com,2020-02-15,Owner,v1.0.0
RES-01021,T03-F03-U07,Suresh Iyer,Female,36,Business Owner,9977875748.0,suresh.iyer1021@gmail.com,2020-11-02,Owner,v1.0.0
RES-01022,T03-F03-U07,Rohan Sharma,Female,25,Lawyer,9970705148.0,rohan.sharma1022@gmail.com,2016-11-18,Owner,v1.0.0
RES-01023,T03-F03-U07,Rahul Nair,Other,90,Homemaker,9853987850.0,rahul.nair1023@gmail.com,2020-05-18,Owner,v1.0.0
RES-01024,T03-F03-U07,Vikram Gupta,Female,35,Lawyer,9919826165.0,vikram.gupta1024@gmail.com,2024-02-14,Tenant,v1.0.0
RES-01025,T03-F03-U07,Isha Das,Female,66,Doctor,9626633153.0,isha.das1025@gmail.com,2026-01-28,Tenant,v1.0.0
RES-01026,T03-F03-U08,Neha Patel,,89,Lawyer,9754620914.0,neha.patel1026@gmail.com,2021-12-25,Owner,v1.0.0
RES-01027,T03-F03-U08,Neha Gupta,Other,25,Retired,9992555626.0,neha.gupta1027@gmail.com,2025-11-16,Tenant,v1.0.0
RES-01028,T03-F04-U01,Vikram Patel,Female,87,Teacher,9788195959.0,vikram.patel1028@gmail.com,2022-10-29,Owner,v1.0.0
RES-01029,T03-F04-U02,Priya Rao,Male,24,Consultant,9513284726.0,priya.rao1029@gmail.com,2024-03-25,Owner,v1.0.0
RES-01030,T03-F04-U02,Priya Das,Other,83,Retired,9291437553.0,priya.das1030@gmail.com,2020-08-21,Tenant,v1.0.0
RES-01031,T03-F04-U02,Priya Iyer,Male,76,Teacher,9337905905.0,priya.iyer1031@gmail.com,2018-05-09,Tenant,v1.0.0
RES-01032,T03-F04-U02,Rahul Iyer,Female,44,Homemaker,,rahul.iyer1032@gmail.com,2019-06-21,Tenant,v1.0.0
RES-01033,T03-F04-U02,Priya Das,Male,32,Consultant,9105088230.0,priya.das1033@gmail.com,2016-03-14,Owner,v1.0.0
RES-01034,T03-F04-U02,Suresh Reddy,Female,47,Banker,9999567277.0,suresh.reddy1034@gmail.com,2021-11-01,Owner,v1.0.0
RES-01035,T03-F04-U03,Priya Reddy,Male,49,Homemaker,9817831634.0,invalid@email.com,2023-06-13,Owner,v1.0.0
RES-01036,T03-F04-U03,Meera Iyer,Other,52,Architect,9841183862.0,meera.iyer1036@gmail.com,2026-03-25,Tenant,v1.0.0
RES-01037,T03-F04-U04,Isha Das,Female,53,Business Owner,9976951400.0,isha.das1037@gmail.com,2017-08-09,Owner,v1.0.0
RES-01038,T03-F04-U04,Arjun Menon,Male,68,Software Engineer,9847326207.0,arjun.menon1038@gmail.com,2017-09-27,Tenant,v1.0.0
RES-01039,T03-F04-U04,Karthik Iyer,Male,32,Doctor,9270643164.0,karthik.iyer1039@gmail.com,2016-03-23,Tenant,v1.0.0
RES-01040,T03-F04-U04,Rahul Reddy,Other,59,Teacher,9894668747.0,rahul.reddy1040@gmail.com,2023-06-20,Tenant,v1.0.0
RES-01041,T03-F04-U04,Meera Rao,Female,54,Homemaker,9380782622.0,invalid@email.com,2025-02-15,Tenant,v1.0.0
RES-01042,T03-F04-U04,Rohan Iyer,Male,89,Lawyer,9315594657.0,rohan.iyer1042@gmail.com,2024-12-01,Owner,v1.0.0
RES-01043,T03-F04-U06,Priya Khan,Female,31,Doctor,9345505787.0,priya.khan1043@gmail.com,2025-12-01,Owner,v1.0.0
RES-01044,T03-F04-U06,Sneha Patel,Other,26,Business Owner,9568096274.0,sneha.patel1044@gmail.com,2019-06-11,Tenant,v1.0.0
RES-01045,T03-F04-U06,Amit Reddy,Female,23,Sales Manager,9640757095.0,amit.reddy1045@gmail.com,2017-09-29,Tenant,v1.0.0
RES-01046,T03-F04-U07,Vikram Iyer,Other,58,Software Engineer,9710745805.0,vikram.iyer1046@gmail.com,2026-03-08,Owner,v1.0.0
RES-01047,T03-F04-U07,Suresh Gupta,Male,62,Lawyer,9315445536.0,suresh.gupta1047@gmail.com,2016-03-26,Owner,v1.0.0
RES-01048,T03-F04-U07,Rohan Das,Male,55,Retired,9168343004.0,rohan.das1048@gmail.com,2023-10-26,Owner,v1.0.0
RES-01049,T03-F04-U08,Sneha Iyer,Female,74,Software Engineer,9573016016.0,sneha.iyer1049@gmail.com,2025-07-25,Owner,v1.0.0
RES-01050,T03-F05-U01,Deepa Menon,Other,54,Retired,9272977662.0,deepa.menon1050@gmail.com,2024-09-25,Owner,v1.0.0
RES-01051,T03-F05-U01,Priya Patel,Other,26,Architect,9656249065.0,priya.patel1051@gmail.com,2020-05-08,Tenant,v1.0.0
RES-01052,T03-F05-U01,Sneha Nair,Female,22,Teacher,9211446453.0,sneha.nair1052@gmail.com,2018-09-02,Owner,v1.0.0
RES-01053,T03-F05-U04,Deepa Sharma,Female,18,Homemaker,9162725352.0,deepa.sharma1053@gmail.com,2017-03-21,Owner,v1.0.0
RES-01054,T03-F05-U04,Ananya Iyer,Other,22,Homemaker,9685814790.0,ananya.iyer1054@gmail.com,2025-07-07,Tenant,v1.0.0
RES-01055,T03-F05-U04,Neha Menon,Other,67,Consultant,9836168115.0,neha.menon1055@gmail.com,2019-06-08,Owner,v1.0.0
RES-01056,T03-F05-U05,Rohan Khan,Other,48,Sales Manager,9626737297.0,rohan.khan1056@gmail.com,2019-06-22,Owner,v1.0.0
RES-01057,T03-F05-U05,Lakshmi Khan,Female,37,Lawyer,9676013819.0,lakshmi.khan1057@gmail.com,2016-06-24,Tenant,v1.0.0
RES-01058,T03-F05-U05,Deepa Reddy,Female,40,Architect,9376178153.0,deepa.reddy1058@gmail.com,2016-06-14,Tenant,v1.0.0
RES-01059,T03-F05-U05,Lakshmi Sharma,Female,56,Teacher,9145692965.0,lakshmi.sharma1059@gmail.com,2021-03-09,Owner,v1.0.0
RES-01060,T03-F05-U05,Deepa Das,Male,63,Business Owner,9535716227.0,deepa.das1060@gmail.com,2021-08-15,Tenant,v1.0.0
RES-01061,T03-F05-U06,,Other,75,Lawyer,9517087338.0,isha.khan1061@gmail.com,2021-02-22,Owner,v1.0.0
RES-01062,T03-F05-U06,Suresh Nair,Other,69,Teacher,9876645741.0,suresh.nair1062@gmail.com,2020-05-26,Tenant,v1.0.0
RES-01063,T03-F05-U06,Deepa Iyer,Other,42,Homemaker,9308952234.0,deepa.iyer1063@gmail.com,2015-09-17,Owner,v1.0.0
RES-01064,T03-F05-U06,Amit Rao,Female,65,Sales Manager,9429530273.0,amit.rao1064@gmail.com,2023-12-13,Tenant,v1.0.0
RES-01065,T03-F05-U06,Karthik Khan,Male,87,Sales Manager,9585674703.0,karthik.khan1065@gmail.com,2022-12-22,Tenant,v1.0.0
RES-01066,T03-F05-U07,Isha Sharma,Male,45,Banker,9692375927.0,isha.sharma1066@gmail.com,2030-01-01,Owner,v1.0.0
RES-01067,T03-F05-U07,Rohan Rao,Female,41,Lawyer,9125593061.0,invalid@email.com,2018-07-24,Owner,v1.0.0
RES-01068,T03-F05-U07,Rohan Menon,,40,,,rohan.menon1068@gmail.com,2018-09-17,Owner,v1.0.0
RES-01069,T03-F05-U08,,Other,43,,9541618988.0,karthik.das1069@gmail.com,2022-10-17,Owner,v1.0.0
RES-01070,T03-F06-U01,Amit Iyer,Other,34,Lawyer,9439532843.0,amit.iyer1070@gmail.com,2019-07-01,Owner,v1.0.0
RES-01071,T03-F06-U02,Priya Patel,Male,28,Software Engineer,9109307922.0,priya.patel1071@gmail.com,2016-01-09,Owner,v1.0.0
RES-01072,T03-F06-U02,Suresh Patel,Female,63,Business Owner,9898417572.0,suresh.patel1072@gmail.com,2024-08-27,Owner,v1.0.0
RES-01073,T03-F06-U02,Meera Patel,,58,Homemaker,9989331508.0,meera.patel1073@gmail.com,2021-05-02,Owner,v1.0.0
RES-01074,T03-F06-U02,Suresh Reddy,Female,56,Doctor,9961501642.0,suresh.reddy1074@gmail.com,2020-01-16,Tenant,v1.0.0
RES-01075,T03-F06-U02,Karthik Reddy,Female,33,Retired,9763882641.0,karthik.reddy1075@gmail.com,2021-09-30,Owner,v1.0.0
RES-01076,T03-F06-U02,Neha Gupta,Other,49,Doctor,9812824006.0,neha.gupta1076@gmail.com,2015-09-28,Owner,v1.0.0
RES-01077,T03-F06-U03,Karthik Khan,Male,23,Teacher,9509041030.0,karthik.khan1077@gmail.com,2021-01-15,Owner,v1.0.0
RES-01078,T03-F06-U03,Neha Reddy,Male,64,Lawyer,9728022146.0,invalid@email.com,2019-12-06,Tenant,v1.0.0
RES-01079,T03-F06-U03,Amit Sharma,Female,90,Banker,9464832392.0,amit.sharma1079@gmail.com,2025-05-22,Owner,v1.0.0
RES-01080,T03-F06-U04,Lakshmi Patel,Male,35,Homemaker,9422234793.0,lakshmi.patel1080@gmail.com,2018-09-30,Owner,v1.0.0
RES-01081,T03-F06-U04,Karthik Patel,Other,43,Sales Manager,9444347480.0,karthik.patel1081@gmail.com,2023-01-24,Tenant,v1.0.0
RES-01082,T03-F06-U04,Lakshmi Menon,Female,20,Homemaker,9733854211.0,lakshmi.menon1082@gmail.com,2021-08-28,Owner,v1.0.0
RES-01083,T03-F06-U05,Sneha Nair,Female,42,Retired,9400911674.0,sneha.nair1083@gmail.com,2020-07-04,Owner,v1.0.0
RES-01084,T03-F06-U05,Neha Nair,Male,24,Sales Manager,9356413764.0,neha.nair1084@gmail.com,2018-06-27,Owner,v1.0.0
RES-01085,T03-F06-U05,Arjun Khan,Female,61,Software Engineer,9392956009.0,invalid@email.com,2017-12-07,Tenant,v1.0.0
RES-01086,T03-F06-U05,Rahul Nair,Other,22,Teacher,9770197070.0,rahul.nair1086@gmail.com,2026-03-23,Tenant,v1.0.0
RES-01087,T03-F06-U06,Aarav Gupta,Female,43,Lawyer,9508040078.0,invalid@email.com,2021-12-27,Owner,v1.0.0
RES-01088,T03-F06-U06,Arjun Das,Female,64,Retired,9941942818.0,arjun.das1088@gmail.com,2021-08-01,Owner,v1.0.0
RES-01089,T03-F06-U06,Suresh Reddy,Female,51,Retired,9307128485.0,suresh.reddy1089@gmail.com,2020-11-10,Tenant,v1.0.0
RES-01090,T03-F06-U06,Arjun Patel,Female,28,Sales Manager,9442109092.0,arjun.patel1090@gmail.com,2016-09-06,Tenant,v1.0.0
RES-01091,T03-F06-U06,Aarav Reddy,Male,49,Doctor,9290167429.0,aarav.reddy1091@gmail.com,2022-02-26,Owner,v1.0.0
RES-01092,T03-F06-U06,Karthik Menon,Male,29,Doctor,9110356496.0,karthik.menon1092@gmail.com,2018-03-27,Owner,v1.0.0
RES-01093,T03-F06-U07,Aarav Nair,Other,27,Teacher,9725728324.0,aarav.nair1093@gmail.com,2019-04-28,Owner,v1.0.0
RES-01094,T03-F06-U07,Suresh Patel,Other,33,Software Engineer,9856072762.0,suresh.patel1094@gmail.com,2024-10-14,Tenant,v1.0.0
RES-01095,T03-F06-U07,Rahul Reddy,Male,29,Software Engineer,9564897319.0,rahul.reddy1095@gmail.com,2017-06-19,Owner,v1.0.0
RES-01096,T03-F06-U07,Vikram Sharma,Other,28,Architect,9444032199.0,vikram.sharma1096@gmail.com,2019-05-01,Owner,v1.0.0
RES-01097,T03-F06-U07,Neha Iyer,Other,81,Homemaker,9858355916.0,neha.iyer1097@gmail.com,2024-04-03,Owner,v1.0.0
RES-01098,T03-F07-U01,Neha Gupta,,25,Lawyer,9298564765.0,neha.gupta1098@gmail.com,2020-08-25,Owner,v1.0.0
RES-01099,T03-F07-U01,Rahul Reddy,Male,51,Teacher,9681966388.0,rahul.reddy1099@gmail.com,2019-11-22,Owner,v1.0.0
RES-01100,T03-F07-U01,Ananya Patel,Male,41,Banker,9912056164.0,ananya.patel1100@gmail.com,2023-10-16,Owner,v1.0.0
RES-01101,T03-F07-U01,Rohan Menon,Female,70,Retired,9787833622.0,rohan.menon1101@gmail.com,2023-02-21,Owner,v1.0.0
RES-01102,T03-F07-U01,Isha Gupta,Female,48,Retired,,isha.gupta1102@gmail.com,2018-12-31,Owner,v1.0.0
RES-01103,T03-F07-U02,Arjun Gupta,Male,26,Software Engineer,9167412709.0,arjun.gupta1103@gmail.com,2020-10-20,Owner,v1.0.0
RES-01104,T03-F07-U04,Lakshmi Sharma,Other,73,,9823739596.0,lakshmi.sharma1104@gmail.com,2017-10-08,Owner,v1.0.0
RES-01105,T03-F07-U04,Aarav Patel,Female,64,Sales Manager,9750158037.0,aarav.patel1105@gmail.com,2018-09-27,Tenant,v1.0.0
RES-01106,T03-F07-U05,Rahul Menon,Female,58,,9484520396.0,rahul.menon1106@gmail.com,2018-01-07,Owner,v1.0.0
RES-01107,T03-F07-U05,Lakshmi Khan,Female,80,Banker,9686173802.0,lakshmi.khan1107@gmail.com,2017-12-27,Tenant,v1.0.0
RES-01108,T03-F07-U06,Vikram Iyer,Other,39,Software Engineer,,vikram.iyer1108@gmail.com,2022-05-21,Owner,v1.0.0
RES-01109,T03-F07-U06,Amit Khan,Female,69,Lawyer,9598637732.0,amit.khan1109@gmail.com,2021-04-09,Tenant,v1.0.0
RES-01110,T03-F07-U06,Karthik Das,Female,21,Teacher,9946393426.0,invalid@email.com,2022-10-16,Owner,v1.0.0
